
     36.00    1.0251    0.6053
     37.00    1.0261    0.6356
     38.00    1.0264    0.6661
     39.00    1.0261    0.6970
     40.00    1.0250    0.7280
     41.00    1.0231    0.7593
     43.00    1.0169    0.8222
     44.00    1.0126    0.8539
     45.00    1.0074    0.8855
     46.00    1.0013    0.9172
     47.00    0.9944    0.9488
     48.00    0.9866    0.9804
     49.00    0.9778    1.0118
     50.00    0.9682    1.0431
     51.00    0.9577    1.0742
     52.00    0.9463    1.1051
     53.00    0.9340    1.1357
     54.00    0.9208    1.1661
     55.00    0.9067    1.1961
     56.00    0.8917    1.2257
     57.00    0.8759    1.2549
     58.00    0.8592    1.2837
     60.00    0.8233    1.3398
     61.00    0.8041    1.3670
     62.00    0.7840    1.3937
     63.00    0.7632    1.4197
     64.00    0.7417    1.4451
     65.00    0.7194    1.4699
     66.00    0.6963    1.4939
     67.00    0.6726    1.5172
     68.00    0.6482    1.5397
     69.00    0.6231    1.5615
     70.00    0.5974    1.5824
     71.00    0.5711    1.6025
     72.00    0.5443    1.6218
     73.00    0.5168    1.6401
     74.00    0.4889    1.6576
     75.00    0.4605    1.6741
     76.00    0.4317    1.6897
     77.00    0.4024    1.7043
     78.00    0.3728    1.7179
     79.00    0.3428    1.7306
     80.00    0.3125    1.7422
     81.00    0.2819    1.7527
     82.00    0.2510    1.7623
     83.00    0.2200    1.7708
     84.00    0.1888    1.7782
     85.00    0.1574    1.7845
     86.00    0.1260    1.7898
     87.00    0.0945    1.7940
     88.00    0.0630    1.7971
     89.00    0.0315    1.7991
     90.00    0.0000    1.8000
     91.00   -0.0314    1.7995
     92.00   -0.0628    1.7978
     93.00   -0.0941    1.7951
     94.00   -0.1253    1.7912
     95.00   -0.1563    1.7863
     96.00   -0.1871    1.7803
     97.00   -0.2177    1.7733
     98.00   -0.2481    1.7651
     99.00   -0.2781    1.7560
    100.00   -0.3078    1.7457
    101.00   -0.3371    1.7345
    102.00   -0.3661    1.7222
    103.00   -0.3945    1.7089
    104.00   -0.4225    1.6947
    105.00   -0.4500    1.6794
    106.00   -0.4769    1.6632
    107.00   -0.5033    1.6461
    108.00   -0.5290    1.6281
    109.00   -0.5541    1.6092
    110.00   -0.5785    1.5894
    111.00   -0.6022    1.5688
    112.00   -0.6252    1.5474
    113.00   -0.6474    1.5252
    114.00   -0.6688    1.5022
    115.00   -0.6894    1.4785
    116.00   -0.7092    1.4541
    117.00   -0.7281    1.4290
    118.00   -0.7461    1.4033
    119.00   -0.7632    1.3769
    120.00   -0.7794    1.3500
    121.00   -0.7947    1.3225
    122.00   -0.8089    1.2945
    123.00   -0.8222    1.2661
    124.00   -0.8345    1.2371
    125.00   -0.8457    1.2078
    126.00   -0.8560    1.1781
    127.00   -0.8651    1.1481
    128.00   -0.8733    1.1177
    129.00   -0.8803    1.0871
    130.00   -0.8863    1.0563
    131.00   -0.8912    1.0253
    132.00   -0.8951    0.9941
    133.00   -0.8978    0.9628
    134.00   -0.8995    0.9314
    135.00   -0.9000    0.9000
    136.00   -0.8995    0.8686
    137.00   -0.8978    0.8372
    138.00   -0.8951    0.8059
    139.00   -0.8912    0.7747
    140.00   -0.8863    0.7437
    141.00   -0.8803    0.7129
    142.00   -0.8733    0.6823
    143.00   -0.8651    0.6519
    144.00   -0.8560    0.6219
    145.00   -0.8457    0.5922
    146.00   -0.8345    0.5629
    147.00   -0.8222    0.5339
    148.00   -0.8089    0.5055
    149.00   -0.7947    0.4775
    150.00   -0.7794    0.4500
    151.00   -0.7632    0.4231
    152.00   -0.7461    0.3967
    153.00   -0.7281    0.3710
    154.00   -0.7092    0.3459
    155.00   -0.6894    0.3215
    156.00   -0.6688    0.2978
    157.00   -0.6474    0.2748
    158.00   -0.6252    0.2526
    159.00   -0.6022    0.2312
    160.00   -0.5785    0.2106
    161.00   -0.5541    0.1908
    162.00   -0.5290    0.1719
    163.00   -0.5033    0.1539
    164.00   -0.4769    0.1368
    165.00   -0.4500    0.1206
    166.00   -0.4225    0.1053
    167.00   -0.3945    0.0911
    168.00   -0.3661    0.0778
    169.00   -0.3371    0.0655
    170.00   -0.3078    0.0543
    171.00   -0.2781    0.0440
    172.00   -0.2481    0.0349
    173.00   -0.2177    0.0267
    174.00   -0.1871    0.0197
    175.00   -0.1563    0.0137
    176.00   -0.1253    0.0088
    177.00   -0.0941    0.0049
    178.00   -0.0628    0.0022
    179.00   -0.0314    0.0005
    180.00   -0.0000    0.0000
    180.00    0.0000    0.0000
