
     -3.50   -0.6129    0.0294
     -3.00   -0.5839    0.0303
     -2.50   -0.5534    0.0314
     -2.00   -0.5013    0.0331
     -1.50   -0.3985    0.0350
     -1.00   -0.2108    0.0370
     -0.50   -0.1102    0.0370
      0.00   -0.1217    0.0358
      0.50   -0.1285    0.0349
      1.00   -0.1296    0.0344
      1.50   -0.1250    0.0342
      2.00   -0.1149    0.0343
      2.50   -0.0979    0.0348
      3.00   -0.0748    0.0358
      3.50   -0.0483    0.0373
      4.00    0.1138    0.0435
      4.50    0.1791    0.0456
      5.00    0.2543    0.0476
      5.50    0.3226    0.0492
      6.00    0.3883    0.0504
      6.50    0.4572    0.0509
      7.00    0.5269    0.0506
      7.50    0.6104    0.0485
      8.00    0.8290    0.0339
      8.50    0.8948    0.0312
      9.00    0.9315    0.0334
      9.50    0.9676    0.0379
     10.00    0.9840    0.0419
     10.50    1.0265    0.0499
     11.00    1.0127    0.0533
     11.50    1.0162    0.0592
     12.00    0.9847    0.0653
     12.50    0.9404    0.0732
     13.00    0.8848    0.0837
     13.50    0.8253    0.0978
     14.00    0.6803    0.1412
     14.50    0.6797    0.1535
     15.00    0.6555    0.1752
     16.00    0.6867    0.1938
     16.50    0.6665    0.1906
     17.00    0.6890    0.1996
     17.50    0.7429    0.2299
     18.00    0.7198    0.2234
     18.50    0.7113    0.2229
     19.00    0.7278    0.2313
     19.50    0.7877    0.2673
     20.00    0.7777    0.2660
     20.50    0.7591    0.2594
     21.00    0.7669    0.2663
     21.50    0.7932    0.2792
     22.00    0.8219    0.3057
     22.50    0.8065    0.3021
     23.00    0.8022    0.3044
     23.50    0.8080    0.3131
     24.00    0.8148    0.3226
     24.50    0.8254    0.3341
     25.00    0.8651    0.3675
     25.50    0.8449    0.3678
     26.00    0.7616    0.3466
     26.50    0.7311    0.3358
     27.00    0.7208    0.3339
     27.50    0.7172    0.3356
     28.00    0.7152    0.3377
     28.50    0.7144    0.3400
     29.00    0.7147    0.3424
     29.50    0.7169    0.3457
     30.00    0.6146    0.4275
     31.00    0.6265    0.4540
     32.00    0.6382    0.4809
     33.00    0.6496    0.5082
     34.00    0.6606    0.5360
     35.00    0.6711    0.5641
     36.00    0.6811    0.5925
     37.00    0.6905    0.6213
     38.00    0.6992    0.6503
     39.00    0.7073    0.6796
     40.00    0.7148    0.7091
     42.00    0.7274    0.7685
     43.00    0.7326    0.7984
     44.00    0.7370    0.8284
     45.00    0.7406    0.8585
     46.00    0.7434    0.8885
     47.00    0.7454    0.9185
     48.00    0.7466    0.9484
     49.00    0.7469    0.9782
     50.00    0.7464    1.0079
     52.00    0.7428    1.0666
     53.00    0.7397    1.0956
     54.00    0.7358    1.1244
     55.00    0.7311    1.1528
     56.00    0.7255    1.1809
     57.00    0.7190    1.2085
     58.00    0.7118    1.2358
     59.00    0.7036    1.2626
     60.00    0.6947    1.2889
     61.00    0.6850    1.3147
     62.00    0.6744    1.3399
     63.00    0.6630    1.3645
     64.00    0.6509    1.3886
     65.00    0.6380    1.4120
     66.00    0.6243    1.4347
     67.00    0.6098    1.4567
     68.00    0.5947    1.4780
     69.00    0.5788    1.4985
     70.00    0.5622    1.5183
     71.00    0.5449    1.5372
     72.00    0.5269    1.5554
     73.00    0.5083    1.5726
     74.00    0.4891    1.5890
     75.00    0.4692    1.6046
     76.00    0.4488    1.6192
     77.00    0.4278    1.6329
     78.00    0.4062    1.6456
     79.00    0.3842    1.6574
     80.00    0.3616    1.6682
     81.00    0.3385    1.6780
     82.00    0.3151    1.6868
     83.00    0.2912    1.6946
     84.00    0.2669    1.7014
     85.00    0.2422    1.7071
     86.00    0.2172    1.7119
     87.00    0.1919    1.7155
     88.00    0.1663    1.7182
     89.00    0.1405    1.7198
     90.00    0.1145    1.7203
     91.00    0.0882    1.7198
     92.00    0.0619    1.7182
     93.00    0.0354    1.7156
     94.00    0.0088    1.7119
     95.00   -0.0179    1.7072
     96.00   -0.0445    1.7015
     97.00   -0.0712    1.6947
     98.00   -0.0978    1.6869
     99.00   -0.1243    1.6781
    100.00   -0.1507    1.6683
    101.00   -0.1770    1.6575
    102.00   -0.2031    1.6457
    103.00   -0.2289    1.6330
    104.00   -0.2545    1.6193
    105.00   -0.2799    1.6048
    106.00   -0.3049    1.5892
    107.00   -0.3295    1.5729
    108.00   -0.3538    1.5556
    109.00   -0.3776    1.5375
    110.00   -0.4010    1.5185
    111.00   -0.4249    1.4988
    112.00   -0.4473    1.4783
    113.00   -0.4691    1.4570
    114.00   -0.4903    1.4350
    115.00   -0.5109    1.4123
    116.00   -0.5309    1.3890
    117.00   -0.5502    1.3650
    118.00   -0.5688    1.3403
    119.00   -0.5866    1.3151
    120.00   -0.6037    1.2894
    121.00   -0.6200    1.2631
    122.00   -0.6354    1.2364
    123.00   -0.6501    1.2091
    124.00   -0.6638    1.1815
    125.00   -0.6766    1.1535
    126.00   -0.6886    1.1251
    127.00   -0.6995    1.0964
    128.00   -0.7096    1.0674
    129.00   -0.7186    1.0382
    130.00   -0.7267    1.0088
    131.00   -0.7337    0.9792
    132.00   -0.7397    0.9494
    133.00   -0.7447    0.9196
    134.00   -0.7486    0.8897
    135.00   -0.7514    0.8597
    136.00   -0.7532    0.8298
    137.00   -0.7539    0.7999
    138.00   -0.7535    0.7701
    139.00   -0.7520    0.7404
    140.00   -0.7494    0.7108
    141.00   -0.7457    0.6815
    142.00   -0.7409    0.6524
    143.00   -0.7350    0.6235
    144.00   -0.7281    0.5949
    145.00   -0.7200    0.5667
    146.00   -0.7109    0.5388
    147.00   -0.7008    0.5113
    148.00   -0.6896    0.4843
    149.00   -0.6774    0.4577
    150.00   -0.6642    0.4316
    151.00   -0.6500    0.4061
    152.00   -0.6348    0.3811
    153.00   -0.6188    0.3567
    154.00   -0.6018    0.3329
    155.00   -0.5841    0.3097
    156.00   -0.5655    0.2873
    157.00   -0.5462    0.2655
    158.00   -0.5262    0.2445
    159.00   -0.5056    0.2242
    160.00   -0.4846    0.2047
    161.00   -0.4632    0.1860
    162.00   -0.4416    0.1681
    163.00   -0.4199    0.1511
    164.00   -0.3984    0.1349
    165.00   -0.3775    0.1197
    166.00   -0.3575    0.1053
    167.00   -0.3390    0.0918
    168.00   -0.3227    0.0793
    169.00   -0.3095    0.0677
    170.00   -0.3004    0.0571
    171.00   -0.2964    0.0475
    172.00   -0.2977    0.0388
    173.00   -0.3020    0.0312
    174.00   -0.3027    0.0245
    175.00   -0.2879    0.0189
    176.00   -0.2461    0.0142
    177.00   -0.1755    0.0106
    178.00   -0.0852    0.0081
    179.00    0.0136    0.0065
    180.00    0.1143    0.0060
    180.00    0.1143    0.0060
