    113.00   -0.9660    1.5302
    114.00   -1.0102    1.5069
    115.00   -1.0529    1.4827
    116.00   -1.0940    1.4579
    117.00   -1.1334    1.4324
    118.00   -1.1711    1.4063
    119.00   -1.2070    1.3795
    120.00   -1.2411    1.3522
    121.00   -1.2733    1.3243
    122.00   -1.3036    1.2959
    123.00   -1.3319    1.2670
    124.00   -1.3582    1.2377
    125.00   -1.3824    1.2080
    126.00   -1.4046    1.1780
    127.00   -1.4247    1.1476
    128.00   -1.4427    1.1169
    129.00   -1.4585    1.0860
    130.00   -1.4721    1.0548
    131.00   -1.4836    1.0235
    132.00   -1.4930    0.9921
    133.00   -1.5001    0.9605
    134.00   -1.5051    0.9290
    135.00   -1.5079    0.8974
    136.00   -1.5086    0.8658
    137.00   -1.5071    0.8343
    138.00   -1.5035    0.8029
    139.00   -1.4978    0.7716
    140.00   -1.4901    0.7405
    141.00   -1.4803    0.7096
    142.00   -1.4686    0.6790
    143.00   -1.4549    0.6487
    144.00   -1.4393    0.6187
    145.00   -1.4219    0.5890
    146.00   -1.4027    0.5598
    147.00   -1.3817    0.5310
    148.00   -1.3592    0.5027
    149.00   -1.3350    0.4749
    150.00   -1.3094    0.4476
    151.00   -1.2823    0.4209
    152.00   -1.2539    0.3948
    153.00   -1.2244    0.3693
    154.00   -1.1937    0.3445
    155.00   -1.1620    0.3204
    156.00   -1.1295    0.2970
    157.00   -1.0964    0.2744
    158.00   -1.0627    0.2525
    159.00   -1.0288    0.2314
    160.00   -0.9950    0.2112
    161.00   -0.9615    0.1918
    162.00   -0.9287    0.1732
    163.00   -0.8974    0.1556
    164.00   -0.8681    0.1389
    165.00   -0.8419    0.1230
    166.00   -0.8200    0.1082
    167.00   -0.8038    0.0943
    168.00   -0.7948    0.0814
    169.00   -0.7936    0.0694
    170.00   -0.7985    0.0585
    171.00   -0.8028    0.0486
    172.00   -0.7949    0.0397
    173.00   -0.7635    0.0318
    174.00   -0.7054    0.0250
    175.00   -0.6276    0.0192
    176.00   -0.5398    0.0144
    177.00   -0.4489    0.0107
    178.00   -0.3578    0.0081
    179.00   -0.2666    0.0065
    180.00   -0.1754    0.0060
    180.00   -0.1754    0.0060
